Judul,Harga,Lokasi,Link
Apartemen Dijual di Kebon Kosong,Rp 300Jt,"RW 06, Kebon Kosong, Kemayoran, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-f598bf97b7c4-6d10-19975e3-aad8-76c2
Apartemen Dijual di Serpong,Rp 250Jt,"Lengkong Gudang Timur, Serpong, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-d48b6e11e5e2-b521-19b406a-b47e-7696
Apartemen Dijual di Grogol Petamburan,"Rp 1,02M","RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-2e592924d59e-58c5-19a7dd7-a176-7596
Apartemen Dijual di Citraland,Rp 650Jt,"Pakuwon Indah, RW 06, Lidah Wetan, Lakarsantri, Surabaya, Jawa Timur",https://www.lamudi.co.id/jual/jawa-timur/surabaya/apartemen-waterplace-tower-e-22-175489624277/
Apartemen Dijual di Kelapa Gading,"Rp 1,25M","RW 21, Kelapa Gading Barat, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-utara/paladian-full-furnished-siap-huni-175697587577/
Apartemen Dijual di Jatinegara,Rp 450Jt,"Bassura City, Cipinang Besar Selatan, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-bbc3ff20ad25-1bde-19eac9c-aca2-7076
Apartemen Dijual di Kelapa Gading,"Rp 1,80M","RW 06, Kelapa Gading Barat, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-ffc50f2f8b80-ab40-fe2ee10b-850e-4267
Apartemen Dijual di Kamal Muara,"Rp 2,70M","RW 03, Kamal Muara, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-1a11c33b6b12-85aa-19b8f0f-a752-7497
Apartemen Dijual di Waru,Rp 219Jt,"Tambak Oso, Waru, Sidoarjo, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-fc40206159cb-e8b2-19e2ac2-a9cd-710e
Apartemen Dijual di Jatinegara,Rp 475Jt,"Bassura City, Cipinang Besar Selatan, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-eeed9b2e05c5-2e3a-19c7e34-ac32-760a
Apartemen Dijual di Cipinang Cempedak,"Rp 1,55M","RW 11, Cipinang Cempedak, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-4541e69197dc-efb3-19e7dd7-b80e-745d
Apartemen Dijual di Cilandak,"Rp 2,80M","RW 10, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-25b81b67e7c8-966-19c31ea-978a-7252
Apartemen Dijual di Grogol Petamburan,Rp 680Jt,"RW 07, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/hot-deal-dijual-murah-studio-sertifikat-taman-angg-175732736313/
Apartemen Dijual di Cidadap,Rp 550Jt,"Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-f7e697210f85-5d7d-19f16a3-80d9-77fc
Apartemen Dijual di Jatinegara,Rp 650Jt,"Bassura City, Cipinang Besar Selatan, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a8793e99342b-1b00-19ee2fe-8c70-753c
Apartemen Dijual di Serpong,Rp 150Jt,"Apartement Akasa Serpong, Lengkong Gudang Timur, Serpong, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-f61c2c1bce23-8436-19da6bc-831b-789e
Apartemen Dijual di Jatinegara,Rp 465Jt,"Bassura City, Cipinang Besar Selatan, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-3f872602207a-d7f7-19ee075-8766-7e57
Apartemen Dijual di Depok,Rp 450Jt,"Kledokan, Catur Tunggal, Depok, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-7db31b742ff9-7e4c-19bcd1a-9a9c-7206
Apartemen Dijual di Jatinegara,Rp 425Jt,"RW 10, Cipinang Besar Selatan, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-645bd62bc6c-5a65-19ede80-9e67-7d73
Apartemen Dijual di Cidadap,"Rp 599,90Jt","Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-643c0b6c2dd5-10047-19e5fb2-a86e-7341
Apartemen Dijual di Kuningan,"Rp 1,50M","Mega Kuningan, Kuningan Timur, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-e9aa1044909e-ccd9-e0742666-98e2-46cc
Apartemen Dijual di Pancoran,"Rp 582,49Jt","RW 04, Rawajati, Pancoran, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-5bbfbfeab84e-ec79-19eb1e4-ada1-7226
Apartemen Dijual di Cidadap,Rp 375Jt,"Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-5f7bc8dfa9c1-ab78-19e01bc-a62b-7265
Apartemen Dijual di Bojong Nangka,Rp 270Jt,"Podomoro Golf View, Bojong Nangka, Gunung Putri, Kab Bogor, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-d7c87418e448-b95b-19ad473-b407-78c9
Apartemen Dijual di Kelapa Gading,"Rp 1,65M","RW 01, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-b5e0a5bca6a-7786-19d7c29-93cc-7487
Apartemen Dijual di Kelapa Gading,Rp 185Jt,"RW 03, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-b4d9d1c1543-8f9d-19bb19a-bbd2-7110
Apartemen Dijual di Kelapa Gading,Rp 175Jt,"RW 03, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-31de005a82fe-980-19bb1a4-aa8b-7d8e
Apartemen Dijual di Gambir,"Rp 1,40M","RW 04, Petojo Selatan, Gambir, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d3e82cd933d5-3bf2-51af7c39-997b-47c3
Apartemen Dijual di Jembatan Besi,Rp 845Jt,"RW 05, Jembatan Besi, Tambora, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-4978191ed714-9a93-19eca0b-a85a-7457
Apartemen Dijual di Bojong Nangka,Rp 350Jt,"Podomoro Golf View, Bojong Nangka, Gunung Putri, Kab Bogor, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-14da12a267b4-52f1-19e2065-9f62-7e42
Apartemen Dijual di Bangka,"Rp 2,10M","RW 05, Bangka, Mampang Prapatan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-apartement-kemang-village-tower-cosmo-3305-172378968458/
Apartemen Dijual di Bumi Serpong Damai,Rp 450Jt,"BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-211405a027e0-a7b4-c08412a6-9387-4537
Apartemen Dijual di Bendungan Hilir,Rp 899Jt,"RW 05, Bendungan Hilir, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-eebdfca2e544-be67-839b6ae5-8e87-476f
Apartemen Dijual di Gading Serpong,Rp 520Jt,"Gading Serpong, Pakulonan Barat, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-46857e07f13c-dda7-19d851d-a024-7119
Apartemen Dijual di Cikini,"Rp 4,70M","RW 01, Cikini, Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-9cd41fb2519f-2630-19df212-9424-7422
Apartemen Dijual di Bekasi Utara,Rp 230Jt,"Rawa Bugel, Perwira, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-207cb3f5e29-c1b4-19ef880-9ffa-7228
Apartemen Dijual di Bumi Serpong Damai,Rp 690Jt,"BSD Sunburst CBD, Babakan, BSD City, Serpong, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-f3cac89a4c1b-649e-7083965-9139-49d4
Apartemen Dijual di Cilandak,"Rp 2,80M","RW 10, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-af82bead1c14-b199-19d7bf0-a62c-74f4
Apartemen Dijual di Pulo Gadung,Rp 575Jt,"RW 02, Pulo Gadung, Pulo Gadung, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-e00b1f17c831-bbe-19df300-9b02-74f1
Apartemen Dijual di Kelapa Gading,Rp 330Jt,"RW 03, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-13d3f525d7cb-55bf-19cb1f4-b63e-73fd
Apartemen Dijual di Grogol Petamburan,"Rp 1,05M","RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-c5f34e2e7f51-4000-19eb5a1-a09c-7427
Apartemen Dijual di Cempaka Putih,Rp 365Jt,"RW 02, Cempaka Putih Timur, Cempaka Putih, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-fa0f5e4417e0-e0c3-19a2660-acd6-7fa4
Apartemen Dijual di Kalibata,Rp 420Jt,"RW 08, Kalibata, Pancoran, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/apartemen-kalibata-green-palace-2-kamar-175032596592/
Apartemen Dijual di Kedung Baruk,Rp 330Jt,"RW 04, Kedung Baruk, Rungkut, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-936c979f4c1-9c61-19f0ef2-b469-7224
Apartemen Dijual di Pabelan,Rp 345Jt,"Pabelan, Sukoharjo, Jawa Tengah",https://www.lamudi.co.id/properti/41032-73-7ff062d6389d-f08c-19ce5b9-8c00-7848
Apartemen Dijual di Gading Serpong,Rp 675Jt,"Gading Serpong, Pakulonan Barat, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-2c2d3c81c2cf-626-19a7623-b04a-775e
Apartemen Dijual di Jatinegara,Rp 499Jt,"Bassura City, Cipinang Besar Selatan, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-eba503ae50a3-4894-19e1030-8ec9-7355
Apartemen Dijual di Summarecon Bekasi,Rp 350Jt,"Summarecon Bekasi, Rawa Bugel, Summarecon, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-e75736ed7d87-ffaf-19cdfcb-a5dc-7735
Apartemen Dijual di Pantai Indah Kapuk 2,Rp 430Jt,"Muara, Pantai Indah Kapuk 2, Muara, Teluknaga, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-f10fac9aede7-a607-19e33b9-bdfd-7b7c
Apartemen Dijual di Kelapa Gading,Rp 199Jt,"RW 03, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-e35e5a6588c7-4366-19cb4c4-89c0-706c
Apartemen Dijual di Grogol Petamburan,"Rp 1,08M","RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-72c11ce56c67-52b9-19eb5d6-b4b7-71f2
Apartemen Dijual di Kembangan,Rp 360Jt,"RW 07, Srengseng, Kembangan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-8b0f97acd4d2-7eaf-19e4429-9186-79a4
Apartemen Dijual di Cidadap,"Rp 1,59M","Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-a28faf49e21f-f098-19e01a5-a2f2-73a1
Apartemen Dijual di Kelapa Gading,Rp 800Jt,"RW 03, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-utara/dijual-apartemen-city-home-moi-175799342671/
Apartemen Dijual di Jatinegara,"Rp 350,00Jt","RW 08, Cipinang Besar Selatan, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-1477f845deb5-fcc5-19f0855-8512-7535
Apartemen Dijual di Kuningan,"Rp 1,60M","RW 10, Menteng Atas, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-97c25235de07-724-19e9d6a-af42-7532
Apartemen Dijual di Summarecon Bekasi,Rp 540Jt,"Summarecon Bekasi, Rawa Bugel, Summarecon, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-8c3ddac0b1fc-562-19dc3a9-bd29-778a
Apartemen Dijual di Glodok,Rp 800Jt,"RW 05, Glodok, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-e7bd7d29297a-253a-19f03a5-a748-72a9
Apartemen Dijual di Jatinegara,Rp 755Jt,"Bassura City, Cipinang Besar Selatan, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-19a8a1afe81f-ac9b-199ff60-848c-77b2
Kondominium Dijual di Grogol Petamburan,"Rp 3,50M","RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-858c041583f6-dae5-19c2291-ad5e-7708
Apartemen Dijual di Serpong,"Rp 5,30M","Cadasmampar, Serpong, Serpong, Tangerang Selatan, Banten",https://www.lamudi.co.id/jual/banten/tangerang-selatan/brand-new-exclusive-unit-with-private-lift-saumata-174685906238/
Apartemen Dijual di Cilandak,"Rp 3,25M","RW 04, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-2911d078640b-e564-19d1fea-8e67-774c
Apartemen Dijual di Pademangan,Rp 360Jt,"RW 16, Pademangan Barat, Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-bf37361c6c5e-7ba5-19ecacc-89de-764c
Apartemen Dijual di Bumi Serpong Damai,"Rp 900,00Jt","BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-d82704f9ee06-ebba-19b9cd5-b6fa-7635
Apartemen Dijual di Gading Serpong,"Rp 350,00Jt","Ruko Bavaria, Paramount Serpong, Gading Serpong, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-5972bc8d3bd4-dfde-19d8666-a742-722f
Apartemen Dijual di Grogol Petamburan,"Rp 2,50M","RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-88b81ec7f509-1621-19eb696-8cb8-7265
Apartemen Dijual di Kapuk Muara,"Rp 2,20M","Pantai Indah Kapuk, Kapuk Muara, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-utara/apartemen-gold-coast-pik-tower-honolulu-171059483814/
Apartemen Dijual di Kelapa Gading,Rp 350Jt,"RW 03, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-bf1c8136e8b0-a1ea-19e548b-a3f7-7afc
Apartemen Dijual di Genteng,Rp 465Jt,"RW 01, Ketabang, Genteng, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-5203edcc391-b9b7-19e6e59-a4cd-7ecf
Apartemen Dijual di Kelapa Indah,Rp 158Jt,"Grand Golf I, Kelapa Indah, Tangerang, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/jual-rugi-apartement-lokasi-strategis-green-lake-v-175630028122/
Apartemen Dijual di Kebon Jeruk,"Rp 3,90M","RW 07, Kedoya Utara, Kebon Jeruk, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-25eefdd4fbd0-1651-19cc22f-b1d7-7617
Apartemen Dijual di Grogol Petamburan,Rp 550Jt,"RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/apartemen-mediterania-garden-residence-1-tanjung-d-172170082729/
Apartemen Dijual di Kuningan,"Rp 3,50M","RW 01, Kuningan Timur, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d3ac41e6192a-d242-19e15f8-b555-7656
Apartemen Dijual di Cilandak,"Rp 2,80M","RW 10, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-ea96ab1a7064-5b88-19d96df-b45a-7412
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,30M","BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-54b092e2e069-3587-19c5b08-9fe7-7172
Apartemen Dijual di Gading Serpong,Rp 495Jt,"Gading Serpong, Pakulonan Barat, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-a28d726c6d6b-f2e7-19e5e5f-aa4f-732c
Apartemen Dijual di Kelapa Gading,Rp 210Jt,"RW 03, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-9d240e3711a0-ef2f-19ead4e-ab76-7607
Apartemen Dijual di Grogol Petamburan,Rp 900Jt,"RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/apartemen-westmark-residence-samping-taman-anggrek-171427846386/
Apartemen Dijual di Summarecon Bekasi,Rp 450Jt,"Summarecon Bekasi, Rawa Bugel, Summarecon, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-3d2c3bfe042a-f8ea-19daa50-b39a-773f
Apartemen Dijual di Grogol Petamburan,"Rp 1,50M","RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-801716189e2f-484c-19c2285-9963-76b6
Apartemen Dijual di Cengkareng,Rp 600Jt,"RW 01, Duri Kosambi, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-2br-furnished-apt-green-palm-residence-17221816883/
Apartemen Dijual di Kebayoran Baru,"Rp 4,50M","RW 10, Kramat Pela, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-ef8b4ccc8d29-e6-19f1e5e-b458-754a
Apartemen Dijual di Summarecon Bekasi,Rp 470Jt,"Summarecon Bekasi, Rawa Bugel, Summarecon, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-6adaa873047f-f20e-19ce123-af1d-75b0
Apartemen Dijual di Genteng,Rp 750Jt,"RW 01, Ketabang, Genteng, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-d805c571eb67-20fc-19d43bf-abc3-7c3a
Apartemen Dijual di Pantai Indah Kapuk 2,Rp 240Jt,"Muara, Pantai Indah Kapuk 2, Muara, Teluknaga, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-4502c9247160-13d9-19c7091-ae61-718b
Apartemen Dijual di Pademangan,"Rp 1,30M","PPK Kemayoran, Pademangan Timur, Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-utara/jual-cepat-apart-menara-jakarta-lt-49m-fullfurnish-175609309753/
Apartemen Dijual di Bintaro,Rp 550Jt,"RW 01, Bintaro, Pesanggrahan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/apartemen-full-furnished-cantik-di-brezee-bintaro-173683310482/
Apartemen Dijual di Kelapa Gading,"Rp 4,25M","RW 13, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-db5b9cf6627b-75d3-e54b38f6-be76-4705
